Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Romania,Liga 1,2024/2025,25/08/2024,17:00,CFR Cluj,FC Botosani,3,0,H,1.82,3.73,4.27,1.86,3.85,4.35,1.8,3.64,4.04,1.86,3.85,4.7
Romania,Liga 1,2024/2025,25/08/2024,20:00,FC Hermannstadt,FCSB,2,0,H,3.97,3.26,2.04,3.98,3.37,2.14,3.68,3.21,2.02,4.3,3.4,2.1
Romania,Liga 1,2024/2025,26/08/2024,17:00,Gloria Buzau,U. Cluj,0,2,A,5.03,3.59,1.75,5.04,3.6,1.85,4.71,3.48,1.74,5.3,3.7,1.82
Romania,Liga 1,2024/2025,26/08/2024,20:00,UTA Arad,Farul Constanta,1,1,D,2.91,3.14,2.6,3,3.3,2.61,2.83,3.16,2.47,3,3.4,2.62
Romania,Liga 1,2024/2025,30/08/2024,19:00,Otelul,Sepsi Sf. Gheorghe,2,0,H,2.63,2.98,2.99,2.63,3.03,3.1,2.52,2.94,2.92,2.74,3.15,3.1
Romania,Liga 1,2024/2025,31/08/2024,16:30,FC Hermannstadt,Poli Iasi,6,2,H,2.21,3.12,3.62,2.21,3.42,3.9,2.12,3.15,3.46,2.26,3.25,3.8
Romania,Liga 1,2024/2025,31/08/2024,19:30,Univ. Craiova,FC Rapid Bucuresti,1,1,D,2.12,3.48,3.46,2.15,3.65,3.5,2.06,3.46,3.28,2.16,3.6,3.8
Romania,Liga 1,2024/2025,01/09/2024,14:30,FC Botosani,Petrolul,0,2,A,2.71,2.91,3,2.71,3.04,3,2.62,2.87,2.85,2.82,3,3.1
Romania,Liga 1,2024/2025,01/09/2024,16:45,Farul Constanta,CFR Cluj,0,3,A,2.55,3.48,2.71,2.55,3.48,2.8,2.48,3.33,2.66,2.68,3.55,2.78
Romania,Liga 1,2024/2025,01/09/2024,19:30,FCSB,UTA Arad,2,0,H,1.47,4.49,6.6,1.52,4.53,6.6,1.46,4.31,6.12,1.53,4.5,7.8
Romania,Liga 1,2024/2025,02/09/2024,17:00,Unirea Slobozia,Gloria Buzau,2,1,H,2.07,2.94,4.42,2.1,3.1,4.6,2.02,2.91,4.14,2.16,3.15,4.4
Romania,Liga 1,2024/2025,02/09/2024,19:30,U. Cluj,Din. Bucuresti,1,0,H,1.8,3.33,5.14,1.86,3.5,5.3,1.76,3.31,4.75,1.88,3.4,5.5
Romania,Liga 1,2024/2025,13/09/2024,16:00,Sepsi Sf. Gheorghe,FC Botosani,3,0,H,1.51,4.12,6.86,1.57,4.2,6.87,1.5,3.96,6.18,1.56,4.1,7.6
Romania,Liga 1,2024/2025,13/09/2024,19:00,Din. Bucuresti,Unirea Slobozia,1,0,H,2.16,3.04,3.88,2.17,3.25,4.5,2,3.1,3.94,2.1,3.2,4.4
Romania,Liga 1,2024/2025,14/09/2024,16:45,Gloria Buzau,Otelul,0,0,D,3.93,3.09,2.12,3.94,3.25,2.14,3.68,3.09,2.07,4.3,3.25,2.14
Romania,Liga 1,2024/2025,14/09/2024,19:30,Petrolul,Farul Constanta,1,1,D,2.77,2.98,2.85,2.8,3.05,2.9,2.67,2.93,2.76,2.88,3.1,2.92
Romania,Liga 1,2024/2025,15/09/2024,16:15,Poli Iasi,Univ. Craiova,2,0,H,4.08,3.98,1.81,4.2,3.99,1.84,3.92,3.8,1.79,4.5,4,1.85
Romania,Liga 1,2024/2025,15/09/2024,19:00,CFR Cluj,FCSB,2,2,D,2.05,3.49,3.63,2.08,3.53,3.7,2,3.42,3.49,2.2,3.55,3.7
Romania,Liga 1,2024/2025,16/09/2024,16:00,UTA Arad,FC Hermannstadt,1,1,D,2.54,3.09,3.03,2.55,3.25,3.04,2.47,3.07,2.88,2.62,3.35,3.05
Romania,Liga 1,2024/2025,16/09/2024,19:00,FC Rapid Bucuresti,U. Cluj,0,2,A,2.2,2.95,3.9,2.23,3.2,4.1,2.12,3,3.67,2.24,3.15,4.1
Romania,Liga 1,2024/2025,20/09/2024,16:00,FC Botosani,Gloria Buzau,3,3,D,1.88,3.32,4.63,1.93,3.43,4.63,1.86,3.3,4.24,1.95,3.5,4.8
