Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Brazil,Serie A,2024,12/07/2024,00:00,Flamengo RJ,Fortaleza,1,2,A,1.61,3.84,6.35,1.65,4,6.35,1.6,3.8,5.89,1.64,4,6.8
Brazil,Serie A,2024,12/07/2024,01:30,Atletico-MG,Sao Paulo,2,1,H,2.52,3.13,3.15,2.6,3.2,3.17,2.48,3.07,3.06,2.56,3.2,3.3
Brazil,Serie A,2024,12/07/2024,01:30,Vitoria,Botafogo RJ,0,1,A,3.13,3.09,2.56,3.35,3.09,2.62,3.09,3,2.51,3.2,3.15,2.66
Brazil,Serie A,2024,13/07/2024,20:00,Bahia,Cuiaba,1,2,A,1.67,3.65,6.12,1.71,3.72,6.23,1.65,3.59,5.71,1.67,3.9,6.8
Brazil,Serie A,2024,13/07/2024,20:00,Cruzeiro,Bragantino,2,1,H,2.14,3.36,3.72,2.2,3.4,3.9,2.08,3.32,3.62,2.16,3.45,4
Brazil,Serie A,2024,16/07/2024,23:00,Juventude,Atletico-MG,1,1,D,4.16,3.61,1.93,4.16,3.61,2.1,3.98,3.48,1.93,4.3,3.7,1.98
Brazil,Serie A,2024,17/07/2024,01:00,Corinthians,Criciuma,2,1,H,1.79,3.6,5.02,1.81,3.68,5.02,1.78,3.54,4.68,1.82,3.8,5.3
Brazil,Serie A,2024,17/07/2024,23:00,Atletico GO,Vasco,0,1,A,2.27,3.26,3.5,2.3,3.38,3.55,2.22,3.2,3.38,2.34,3.35,3.6
Brazil,Serie A,2024,18/07/2024,00:00,Sao Paulo,Gremio,1,0,H,1.57,3.84,7.08,1.6,3.9,7.08,1.56,3.78,6.54,1.59,4.1,7.6
Brazil,Serie A,2024,18/07/2024,01:30,Botafogo RJ,Palmeiras,1,0,H,2.91,3.28,2.6,2.91,3.33,2.65,2.79,3.23,2.56,3.05,3.35,2.64
Brazil,Serie A,2024,18/07/2024,01:30,Fortaleza,Vitoria,3,1,H,1.66,3.77,5.92,1.68,3.9,6.2,1.62,3.75,5.66,1.69,3.9,6.4
Brazil,Serie A,2024,20/07/2024,20:00,Flamengo RJ,Criciuma,2,1,H,1.42,4.62,8.39,1.42,4.81,8.39,1.4,4.58,7.9,1.43,5,9.2
Brazil,Serie A,2024,20/07/2024,22:30,Botafogo RJ,Internacional,1,0,H,1.94,3.29,4.6,2,3.37,4.95,1.91,3.26,4.43,1.96,3.35,5.1
Brazil,Serie A,2024,21/07/2024,01:00,Palmeiras,Cruzeiro,2,0,H,1.74,3.78,5.11,1.74,3.79,5.26,1.71,3.69,4.93,1.76,3.85,5.7
