Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Mexico,Liga MX,2024/2025,28/09/2024,04:05,Club Tijuana,Mazatlan FC,1,0,H,2.68,3.35,2.77,2.7,3.4,2.95,2.53,3.27,2.73,2.7,3.45,2.88
Mexico,Liga MX,2024/2025,29/09/2024,00:00,Toluca,Atlas,4,1,H,1.6,4.27,5.68,1.62,4.33,6.1,1.56,4.12,5.4,1.62,4.4,6.2
Mexico,Liga MX,2024/2025,29/09/2024,02:05,Pachuca,Cruz Azul,2,4,A,3.32,3.4,2.28,3.32,3.6,2.28,3.17,3.32,2.21,3.4,3.5,2.34
Mexico,Liga MX,2024/2025,29/09/2024,04:05,Guadalajara Chivas,Monterrey,1,1,D,2.18,3.31,3.66,2.2,3.45,3.66,2.13,3.23,3.48,2.24,3.35,3.8
Mexico,Liga MX,2024/2025,29/09/2024,04:10,Atl. San Luis,Santos Laguna,3,1,H,1.51,4.64,6.4,1.51,4.8,6.5,1.48,4.5,5.96,1.56,4.8,6.4
Mexico,Liga MX,2024/2025,30/09/2024,01:00,Club America,U.N.A.M.- Pumas,0,1,A,2.1,3.39,3.79,2.19,3.42,4.2,2.04,3.32,3.65,2.16,3.45,3.85
Mexico,Liga MX,2024/2025,05/10/2024,03:00,Mazatlan FC,Queretaro,2,2,D,1.52,4.45,6.52,1.55,5.06,6.69,1.48,4.38,6.15,1.56,4.5,7.2
Mexico,Liga MX,2024/2025,05/10/2024,04:00,Club Tijuana,Pachuca,2,1,H,2.51,3.51,2.86,2.51,3.68,2.86,2.42,3.47,2.73,2.54,3.6,2.96
Mexico,Liga MX,2024/2025,06/10/2024,00:00,Atl. San Luis,Monterrey,1,0,H,3.03,3.49,2.4,3.1,3.55,2.47,2.9,3.41,2.33,3.1,3.6,2.46
Mexico,Liga MX,2024/2025,06/10/2024,00:00,Cruz Azul,Necaxa,3,0,H,1.44,4.85,7.24,1.46,4.85,7.24,1.42,4.67,6.71,1.47,5.1,7.6
Mexico,Liga MX,2024/2025,06/10/2024,00:00,U.A.N.L.- Tigres,Puebla,1,0,H,1.32,5.8,9.07,1.34,5.8,9.07,1.3,5.47,8.4,1.33,6,10.5
Mexico,Liga MX,2024/2025,06/10/2024,02:00,Toluca,U.N.A.M.- Pumas,1,1,D,2.09,3.69,3.5,2.16,3.7,3.7,2.04,3.57,3.36,2.2,3.65,3.6
Mexico,Liga MX,2024/2025,06/10/2024,02:05,Guadalajara Chivas,Atlas,2,3,A,1.83,3.36,5.23,1.87,3.4,5.29,1.78,3.33,4.87,1.86,3.5,5.5
Mexico,Liga MX,2024/2025,06/10/2024,04:00,Club Leon,Club America,1,1,D,4.08,3.69,1.93,4.21,3.69,1.96,3.87,3.57,1.89,4.2,3.75,1.95
Mexico,Liga MX,2024/2025,07/10/2024,03:05,Santos Laguna,Juarez,0,2,A,3.68,3.61,2.06,3.7,3.63,2.12,3.48,3.53,2.01,3.75,3.8,2.08
Mexico,Liga MX,2024/2025,19/10/2024,02:00,Atlas,Mazatlan FC,0,0,D,2.07,3.23,4.13,2.11,3.35,4.2,2.03,3.16,3.9,2.12,3.3,4.4
