Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
China,Super League,2024,11/05/2024,12:35,Wuhan Three Towns,Shandong Taishan,1,2,A,3.67,3.18,2.16,4.28,3.6,2.2,3.72,3.16,2.04,,,
China,Super League,2024,11/05/2024,13:00,Beijing Guoan,Meizhou Hakka,3,2,H,1.26,5.37,12.45,1.28,6.3,12.45,1.23,5.75,11.16,,,
China,Super League,2024,12/05/2024,12:35,Cangzhou,Zhejiang Professional,0,1,A,4.38,4.41,1.67,4.5,4.41,1.9,4.11,4.14,1.68,,,
China,Super League,2024,12/05/2024,13:00,Shenzhen Xinpengcheng,Qingdao West Coast,1,2,A,2.19,3.44,3.3,2.2,3.65,3.76,2.14,3.49,3.1,,,
China,Super League,2024,15/05/2024,12:35,Shanghai Shenhua,Qingdao Hainiu,2,0,H,1.2,6.94,12.42,1.23,7,13.5,1.19,6.44,12.42,,,
China,Super League,2024,16/05/2024,12:35,Shandong Taishan,Shenzhen Xinpengcheng,3,2,H,1.35,5.22,7.9,1.38,6,9.75,1.32,5.3,7.73,,,
China,Super League,2024,17/05/2024,12:00,Zhejiang Professional,Nantong Zhiyun,5,2,H,1.41,4.98,6.82,1.49,4.98,6.82,1.44,4.67,6.03,,,
China,Super League,2024,17/05/2024,12:35,Cangzhou,Tianjin Jinmen Tiger,2,4,A,4.21,3.99,1.77,4.4,4.09,1.95,3.71,3.7,1.86,,,
China,Super League,2024,17/05/2024,12:35,Henan Songshan Longmen,Wuhan Three Towns,2,3,A,2.13,3.41,3.48,2.16,3.47,4.2,2,3.32,3.65,,,
China,Super League,2024,17/05/2024,12:35,Meizhou Hakka,Chengdu Rongcheng,1,4,A,4.71,3.79,1.73,4.71,3.79,1.81,4.46,3.62,1.73,,,
China,Super League,2024,17/05/2024,13:00,Changchun Yatai,Beijing Guoan,3,2,H,3.88,3.69,1.91,3.99,3.82,2.03,3.66,3.58,1.9,,,
China,Super League,2024,18/05/2024,12:35,Qingdao West Coast,Shanghai Port,3,5,A,13.74,9.38,1.14,17,9.38,1.16,14.65,8.63,1.12,,,
China,Super League,2024,21/05/2024,12:00,Meizhou Hakka,Shenzhen Xinpengcheng,0,0,D,2.5,3.34,2.86,2.55,3.5,2.88,2.43,3.29,2.76,,,
China,Super League,2024,21/05/2024,12:35,Henan Songshan Longmen,Shanghai Shenhua,1,2,A,7.11,4.34,1.46,10,5,1.49,6.88,4.37,1.43,,,
China,Super League,2024,21/05/2024,12:35,Qingdao Hainiu,Beijing Guoan,1,1,D,4.15,3.8,1.82,4.37,3.9,1.9,4.04,3.69,1.79,,,
China,Super League,2024,21/05/2024,12:35,Zhejiang Professional,Wuhan Three Towns,3,1,H,1.61,4.46,4.75,1.67,4.46,5.25,1.61,4.21,4.51,,,
China,Super League,2024,21/05/2024,13:00,Nantong Zhiyun,Cangzhou,1,1,D,1.87,3.78,3.95,1.9,4,4.5,1.75,3.74,4.21,,,
China,Super League,2024,21/05/2024,13:00,Tianjin Jinmen Tiger,Shandong Taishan,1,1,D,3.27,3.59,2.15,3.32,3.6,2.17,3.13,3.49,2.12,,,
China,Super League,2024,22/05/2024,12:35,Qingdao West Coast,Changchun Yatai,2,2,D,3.26,3.49,2.19,3.32,3.6,2.25,3.15,3.41,2.14,,,
China,Super League,2024,22/05/2024,13:00,Shanghai Port,Chengdu Rongcheng,2,0,H,1.4,5.28,6.52,1.45,5.5,7,1.38,5.15,6.24,,,
China,Super League,2024,25/05/2024,12:35,Shandong Taishan,Zhejiang Professional,3,0,H,1.83,4.17,3.74,1.96,4.33,3.9,1.83,4.02,3.55,,,
China,Super League,2024,25/05/2024,13:00,Wuhan Three Towns,Meizhou Hakka,0,1,A,1.92,3.72,3.84,1.93,3.85,4,1.85,3.67,3.76,,,
China,Super League,2024,26/05/2024,11:00,Shenzhen Xinpengcheng,Shanghai Shenhua,0,1,A,6.17,4.17,1.53,7.8,4.6,1.57,6.48,4.15,1.47,,,
China,Super League,2024,26/05/2024,12:00,Beijing Guoan,Nantong Zhiyun,5,2,H,1.67,4,4.87,1.68,4.01,5.5,1.62,3.89,4.89,,,
China,Super League,2024,26/05/2024,12:00,Qingdao Hainiu,Tianjin Jinmen Tiger,3,1,H,2.85,3.48,2.43,2.94,3.6,2.5,2.79,3.38,2.36,,,
China,Super League,2024,26/05/2024,12:35,Changchun Yatai,Henan Songshan Longmen,0,0,D,2.79,3.56,2.44,2.88,3.65,2.5,2.68,3.44,2.42,,,
China,Super League,2024,26/05/2024,12:35,Chengdu Rongcheng,Qingdao West Coast,7,0,H,1.1,10.73,19.45,1.13,10.73,24,1.1,9.16,18.58,,,
China,Super League,2024,26/05/2024,13:00,Shanghai Port,Cangzhou,4,1,H,1.02,27.65,47.39,1.02,23,81,1.02,16.27,42.54,,,
China,Super League,2024,14/06/2024,12:35,Meizhou Hakka,Shandong Taishan,0,0,D,4.76,4.22,1.65,5.09,4.3,1.66,4.62,4.05,1.62,,,
China,Super League,2024,14/06/2024,13:00,Nantong Zhiyun,Shenzhen Xinpengcheng,0,1,A,3.5,3.17,2.23,3.51,3.25,2.23,3.31,3.13,2.18,,,
China,Super League,2024,14/06/2024,13:00,Tianjin Jinmen Tiger,Shanghai Port,0,3,A,5.74,4.57,1.51,6,4.8,1.53,5.53,4.61,1.46,,,
China,Super League,2024,15/06/2024,12:35,Zhejiang Professional,Changchun Yatai,3,1,H,1.45,5.12,5.88,1.47,5.4,6.3,1.41,4.95,5.83,,,
China,Super League,2024,15/06/2024,13:00,Henan Songshan Longmen,Beijing Guoan,2,1,H,2.18,3.44,3.31,2.24,3.5,3.5,2.15,3.34,3.15,,,
China,Super League,2024,16/06/2024,12:00,Cangzhou,Qingdao Hainiu,0,1,A,3.05,3.59,2.25,3.05,3.65,2.29,2.91,3.54,2.2,,,
China,Super League,2024,16/06/2024,12:35,Shanghai Shenhua,Chengdu Rongcheng,1,1,D,1.97,3.36,4.05,2,3.5,4.05,1.94,3.32,3.78,,,
China,Super League,2024,16/06/2024,13:00,Qingdao West Coast,Wuhan Three Towns,0,1,A,5.44,4.36,1.56,5.7,4.5,1.57,5.25,4.22,1.52,,,
China,Super League,2024,18/06/2024,12:35,Meizhou Hakka,Shanghai Port,1,2,A,9.99,6.43,1.24,12.5,7,1.27,10.39,6.27,1.22,,,
China,Super League,2024,25/06/2024,12:00,Henan Songshan Longmen,Qingdao West Coast,1,0,H,1.33,5.26,8.8,1.36,5.7,10,1.3,5.3,8.19,,,
China,Super League,2024,25/06/2024,12:35,Nantong Zhiyun,Tianjin Jinmen Tiger,1,1,D,3.69,3.27,2.11,3.79,3.3,2.14,3.53,3.21,2.06,,,
China,Super League,2024,25/06/2024,12:35,Shenzhen Xinpengcheng,Zhejiang Professional,3,2,H,3.25,3.69,2.12,3.25,3.7,2.16,3.1,3.57,2.09,,,
China,Super League,2024,25/06/2024,13:00,Wuhan Three Towns,Shanghai Port,0,2,A,8.25,5.85,1.3,8.25,5.9,1.38,7.52,5.44,1.31,,,
China,Super League,2024,26/06/2024,12:00,Shanghai Shenhua,Meizhou Hakka,3,0,H,1.13,8.4,17.91,1.13,9,23,1.11,7.85,19.12,,,
China,Super League,2024,26/06/2024,12:35,Changchun Yatai,Shandong Taishan,2,2,D,3.65,3.69,1.97,3.75,3.7,2.03,3.48,3.59,1.94,,,
China,Super League,2024,26/06/2024,12:35,Qingdao Hainiu,Chengdu Rongcheng,1,5,A,5.64,4.15,1.57,6,4.33,1.65,5.46,4.17,1.52,,,
China,Super League,2024,26/06/2024,13:00,Beijing Guoan,Cangzhou,4,0,H,1.27,5.88,9.2,1.3,6,9.4,1.27,5.6,8.5,,,
China,Super League,2024,29/06/2024,12:00,Wuhan Three Towns,Nantong Zhiyun,1,2,A,1.62,4.06,5.26,1.64,4.3,5.39,1.6,3.94,5.06,,,
China,Super League,2024,29/06/2024,12:35,Shanghai Port,Zhejiang Professional,3,1,H,1.33,5.63,7.52,1.35,6.25,7.95,1.32,5.63,7.11,,,
China,Super League,2024,29/06/2024,12:35,Tianjin Jinmen Tiger,Shenzhen Xinpengcheng,3,0,H,2.32,3.26,3.2,2.35,3.4,3.2,2.24,3.29,3.05,,,
China,Super League,2024,30/06/2024,11:00,Qingdao West Coast,Shanghai Shenhua,0,1,A,12.4,6.85,1.2,13,7.08,1.24,11.47,6.46,1.19,,,
China,Super League,2024,30/06/2024,12:35,Changchun Yatai,Qingdao Hainiu,5,0,H,1.86,3.62,4.17,1.89,3.75,4.33,1.81,3.6,4,,,
China,Super League,2024,30/06/2024,12:35,Chengdu Rongcheng,Cangzhou,4,0,H,1.1,10.48,21.55,1.14,10.48,23,1.11,8.75,17.04,,,
China,Super League,2024,30/06/2024,12:35,Meizhou Hakka,Henan Songshan Longmen,0,3,A,3.01,3.41,2.36,3.2,3.5,2.36,2.94,3.37,2.26,,,
China,Super League,2024,30/06/2024,13:00,Beijing Guoan,Shandong Taishan,2,0,H,2.95,3.35,2.43,2.95,3.5,2.76,2.69,3.3,2.48,,,
China,Super League,2024,05/07/2024,12:35,Henan Songshan Longmen,Shanghai Port,0,1,A,5.7,4.54,1.51,5.7,4.54,1.58,5.15,4.36,1.52,,,
China,Super League,2024,06/07/2024,12:00,Tianjin Jinmen Tiger,Changchun Yatai,2,2,D,1.94,3.64,3.8,2.1,3.75,3.8,1.93,3.6,3.51,,,
China,Super League,2024,06/07/2024,12:35,Shanghai Shenhua,Shandong Taishan,6,0,H,1.68,3.83,5.04,1.71,3.9,5.1,1.66,3.76,4.62,,,
China,Super League,2024,06/07/2024,13:00,Cangzhou,Shenzhen Xinpengcheng,1,1,D,2.88,3.21,2.57,2.88,3.4,2.57,2.75,3.21,2.47,,,
China,Super League,2024,07/07/2024,12:00,Nantong Zhiyun,Chengdu Rongcheng,0,1,A,8.23,4.48,1.4,8.23,4.75,1.42,7.66,4.39,1.38,,,
China,Super League,2024,07/07/2024,12:35,Beijing Guoan,Wuhan Three Towns,1,2,A,1.78,3.69,4.57,1.78,3.75,5.18,1.73,3.6,4.43,,,
China,Super League,2024,07/07/2024,12:35,Qingdao Hainiu,Qingdao West Coast,3,1,H,1.96,3.69,3.7,2.1,3.7,3.8,1.97,3.55,3.43,,,
China,Super League,2024,07/07/2024,13:00,Zhejiang Professional,Meizhou Hakka,4,0,H,1.22,7.03,9.71,1.23,7.03,12,1.21,6.64,9.98,,,
China,Super League,2024,12/07/2024,12:35,Cangzhou,Wuhan Three Towns,1,1,D,2.89,3.64,2.33,3.28,3.68,2.38,2.98,3.52,2.2,3.35,3.85,2.24
China,Super League,2024,12/07/2024,12:35,Shanghai Port,Beijing Guoan,5,1,H,1.3,6.09,7.81,1.3,6.6,9,1.28,6.03,7.87,1.31,7,10
China,Super League,2024,12/07/2024,13:00,Chengdu Rongcheng,Tianjin Jinmen Tiger,2,1,H,1.29,5.79,8.67,1.32,6,9.6,1.27,5.66,8.67,1.32,6.4,11
China,Super League,2024,13/07/2024,07:30,Qingdao West Coast,Zhejiang Professional,5,2,H,3.59,3.9,1.93,3.75,4.1,2.03,3.45,3.9,1.91,3.45,4.1,2.08
China,Super League,2024,13/07/2024,12:35,Meizhou Hakka,Nantong Zhiyun,2,1,H,2.45,3.07,3.17,2.46,3.1,3.25,2.39,2.99,3.08,2.58,3.15,3.35
China,Super League,2024,13/07/2024,12:35,Shandong Taishan,Qingdao Hainiu,1,1,D,1.47,5.08,5.62,1.49,5.1,6,1.45,4.83,5.5,1.49,5.4,6.6
China,Super League,2024,13/07/2024,13:00,Shanghai Shenhua,Changchun Yatai,3,2,H,1.21,7.01,11.14,1.23,7.7,13,1.19,6.85,11.03,1.25,7.6,13.5
China,Super League,2024,13/07/2024,13:00,Shenzhen Xinpengcheng,Henan Songshan Longmen,0,0,D,4.8,3.32,1.84,5.7,3.41,1.9,4.98,3.23,1.76,5.1,3.5,1.91
China,Super League,2024,20/07/2024,12:35,Wuhan Three Towns,Chengdu Rongcheng,1,1,D,4.59,3.63,1.78,4.8,3.75,1.82,4.6,3.57,1.73,5.1,4,1.8
China,Super League,2024,21/07/2024,11:00,Qingdao West Coast,Meizhou Hakka,3,3,D,1.84,3.72,4.18,1.89,3.8,4.18,1.83,3.63,3.9,1.9,3.95,4.3
China,Super League,2024,21/07/2024,12:00,Nantong Zhiyun,Shandong Taishan,0,2,A,6.17,3.76,1.59,6.35,4.43,1.62,5.7,3.79,1.56,6.2,4,1.67
China,Super League,2024,21/07/2024,12:35,Beijing Guoan,Tianjin Jinmen Tiger,2,0,H,1.76,3.97,4.27,1.88,4.08,4.35,1.76,3.8,4.05,1.85,4.1,4.5
China,Super League,2024,21/07/2024,12:35,Henan Songshan Longmen,Zhejiang Professional,2,1,H,1.92,4,3.57,2.27,4.1,3.6,1.95,3.82,3.3,2.02,4,3.7
China,Super League,2024,21/07/2024,12:35,Shanghai Port,Qingdao Hainiu,5,0,H,1.06,16.1,22.95,1.09,16.1,29,1.06,11.44,21.77,1.09,15.5,38
China,Super League,2024,21/07/2024,12:35,Shenzhen Xinpengcheng,Changchun Yatai,2,1,H,3.22,3.34,2.28,3.22,3.47,2.71,2.9,3.28,2.35,3.25,3.45,2.44
